lemma,pos,sense_source,sense_target,semantic_relationship
много,adverb,"в, до голяма степен; доста.","много е понятие, изразяващо количествена стойност на категория. количествена е, когато се изразява по-висока стойност (много числа). качествена може да звучи, когато се изразява в съчетание с прилагателно (много красив), но в същността си тя не е такава.",narrower
много,adverb,"в най-висока степен; много, необикновено, изключително.","много е понятие, изразяващо количествена стойност на категория. количествена е, когато се изразява по-висока стойност (много числа). качествена може да звучи, когато се изразява в съчетание с прилагателно (много красив), но в същността си тя не е такава.",narrower
много,adverb,"в значително голямо количество или степен; достатъчно, твърде.","много е понятие, изразяващо количествена стойност на категория. количествена е, когато се изразява по-висока стойност (много числа). качествена може да звучи, когато се изразява в съчетание с прилагателно (много красив), но в същността си тя не е такава.",narrower
много,adverb,в съчет с прил - в най-висока степен; изключително.,"много е понятие, изразяващо количествена стойност на категория. количествена е, когато се изразява по-висока стойност (много числа). качествена може да звучи, когато се изразява в съчетание с прилагателно (много красив), но в същността си тя не е такава.",narrower
много,adverb,прекомерно.,"много е понятие, изразяващо количествена стойност на категория. количествена е, когато се изразява по-висока стойност (много числа). качествена може да звучи, когато се изразява в съчетание с прилагателно (много красив), но в същността си тя не е такава.",narrower
много,adverb,"изключително, в изключително висока степен.","много е понятие, изразяващо количествена стойност на категория. количествена е, когато се изразява по-висока стойност (много числа). качествена може да звучи, когато се изразява в съчетание с прилагателно (много красив), но в същността си тя не е такава.",narrower
много,adverb,"за означаване на много голяма степен в проявяването на някакво качество или действие; извънредно, твърде много.","много е понятие, изразяващо количествена стойност на категория. количествена е, когато се изразява по-висока стойност (много числа). качествена може да звучи, когато се изразява в съчетание с прилагателно (много красив), но в същността си тя не е такава.",narrower
много,adverb,"много, изключително, твърде, прекалено.","много е понятие, изразяващо количествена стойност на категория. количествена е, когато се изразява по-висока стойност (много числа). качествена може да звучи, когато се изразява в съчетание с прилагателно (много красив), но в същността си тя не е такава.",narrower
много,adverb,"много, твърде много;яката.","много е понятие, изразяващо количествена стойност на категория. количествена е, когато се изразява по-висока стойност (много числа). качествена може да звучи, когато се изразява в съчетание с прилагателно (много красив), но в същността си тя не е такава.",narrower
мозък,noun,"разположен в черепа и гръбначния стълб централен орган на нервната ситема у гръбначните животни и човека, съставен от нервни клетки и влакна, в който се осъществява интерпретацията на всички нервни импулси, координирането и контролът върху цялостната дейност на организма, емоциите и мисълта.","орган при повечето животни, център на нервната система.",exact
мозък,noun,"ум, умствени способности.","орган при повечето животни, център на нервната система.",related
мозък,noun,"ум, умствени способности.","ръководещ, заслужил за развитието на дадена дадена дейност.",related
мозък,noun,"ум, умствени способности.",човек с големи умствени способности.,related
мозък,noun,"човек, който притежава способност да мисли задълбочено и оригинално.",човек с големи умствени способности.,exact
мозък,noun,ръководител на някаква дейност.,"ръководещ, заслужил за развитието на дадена дадена дейност.",exact
морав,adjective,"който е с цвета на горска теменуга, син с червеникава отсянка; морав, теменужен.",наситен тъмновиолетов цвят.,exact
мочур,noun,"място, което е покрито с тънък слой застояла вода или е с плитка подпочвена вода и обикн. е обрасло с трева и друга растителност; мочур.","блатисто и влажно място, на което расте трева. мочурище, блато.",exact
мутра,noun,"гримаса, физиономия.","неприятно, грозно лице.",related
мутра,noun,"гримаса, физиономия.","гримаса, мимика.",exact
мързел,noun,"нежелание, неохота за работа, за дейност.",липса на желание за движение и работа.,exact
набожен,adjective,"който вярва и показва благоговение към бога и старателно изпълнява всички правила, свързани с религията.",който вярва в бога и изпълнява всички религиозни обреди.,exact
навременен,adjective,"който се извършва навреме, когато е необходимо.","случващ се в подходящия момент, преди крайния срок, своевременно.",exact
навсякъде,adverb,"на много места, по всички места.",на всички места.,exact
навсякъде,adverb,"на много места, по всички места.",по цялата територия.,related
навсякъде,adverb,"на много места, по всички места.","на всяко от определен брой срещания, всеки път.",related
навсякъде,adverb,от всички страни; отвсякъде.,на всички места.,related
надменност,noun,"качество на надменен, високомерен, надут.","неучтива демонстрация; безразличие, незаинтересованост към другите; хладна гордост и суета.",related
надменност,noun,"качество на надменен, високомерен, надут.","качество или проява на надменен, високомерен човек; горделивост, надутост.",exact
надпреварвам,verb,"като се движа в някаква посока, стигам до някого или нещо, минавам покрай някого или нещо и отивам по-нататък, по-напред от него.",излизам по-напред от някого в състезание; надминавам.,broader
напредък,noun,непрекъснато развитие напред.,"преуспяване, успех, напредване, постъпателно движение напред, прогрес.",broader
напредък,noun,"достигане на следващ по-висок етап в развитието на някого или нещо, в развитието на някаква дейност.","преуспяване, успех, напредване, постъпателно движение напред, прогрес.",exact
насока,noun,"съвет, наставление, напътствие за дейността, поведението на някого.",указания.,related
насока,noun,множество от последователни мисли и действия в определена посока.,направление.,broader
насока,noun,"позиция, по отношение на която се определя разположението или движението на нещо, линия, по която някой или нещо се движи.",направление.,exact
натиск,noun,"силен физически натиск, налягане върху нещо.","сила, насочена перпендикулярно на повърхността на тялото, върху което е приложена.",broader
нахълтвам,verb,"влизам, вмъквам се стремително в нечия собственост с намерение да крада или да извърша насилие.",влизам внезапно или неканено.,narrower
неведом,adjective,който се отнася до енигма; загадъчен.,нещо зa което не може да се намери обяснение.,related
невменяем,adjective,"който е лишен от разсъдък; луд, ненормален, побъркан.",който не може да се държи отговорен за делата си поради психическо състояние.,broader
недоверчив,adjective,"свойствен на скептик, обхванат от съмнение; неуверен.","недоверчив в българския език означава човек, който не се доверява лесно на никого.",related
недоверчив,adjective,"който е болезнено подозрителен, който във всичко и навсякъде вижда опасност за себе си.","недоверчив в българския език означава човек, който не се доверява лесно на никого.",related
необятен,adjective,"който няма ограничения, няма граници, няма начало и край във времето или пространството.","който не може да се вземе в обятия; много обширен, просторен.",related
необятен,adjective,"който е с необичайно големи размери, който е извънредно голям по количество, обхват, степен и др.","който не може да се вземе в обятия; много обширен, просторен.",exact
нещастие,noun,"тежко душевно състояние на вътрешна неудовлетвореност, на болка и страдание.","нещастието е неприятно чувство ,изпитано по един или друг начин , синоним на тъга.",narrower
нещастие,noun,"живот, съдба или период от живота, свързан с неприятности.","нещастието е неприятно чувство ,изпитано по един или друг начин , синоним на тъга.",related
низък,adjective,достоен за презрение.,"безчестен, подъл, долен, недостоен, мерзък.",exact
нихилизъм,noun,"течение, възникнало през хiх в. в русия, което се отнася отрицателно към установената идеология.","течение, възникнало през хiх в. в русия, което се отнася отрицателно към установената идеология.",exact
нос,noun,"орган на обонянието, който се намира на лицето, над устата у човека и на муцуната у животните.",орган на обоняние на хора и животни.,exact
нос,noun,вдадена във водата суша.,остро вдадена в морето суша.,broader
нос,noun,издадена предна част на плавателен съд или летателен апарат.,"предна, задна част на кораб, лодка.",broader
носач,noun,"работник, нает да носи, пренася някакъв багаж, товар срещу заплащане.","човек, който носи и пренася различни предмети/хора.",narrower
нравственост,noun,"духовни и душевни качества, норми на поведение на отделния човек; нравственост.",съвкупност от норми за човешкото поведение в обществото; морал.,narrower
нравственост,noun,"съвкупност от норми, правила, които регулират, определят поведението на членовете на дадено общество; нравственост.",съвкупност от норми за човешкото поведение в обществото; морал.,exact
обвиняем,noun,"лице, срещу което е повдигнато съдебно обвинение.","обвиняемият е гражданин , физическо лице, страна по наказателно-правно отношение във връзка с извършено от него престъпно деяние. това лице се привлича към отговорност с оглед реализиране на наказателната отговорност по материално правоотношение. обвиняемият (наричан на досъдебното производство ""подследствен"" а в съдебното производство ""подсъдим"")е субект и централна фигура на наказателния процес. той е физическо лице , което извършва основна процесуална функция по защита във връзка с което отстоява свои , лични права и законни интереси и притежава процесуални права за активно процесуално поведение, засягащо хода на делото.не може да бъде подсъдим юридическо лице, учреждение или друга персонифицирана структура , защото наказателната отговорност е лична според националната правна система.",exact
обезателен,adjective,"който непременно трябва да съществува или да бъде осъществен, изпълнен.",задължителен.,narrower
обезателен,adjective,"от който има нужда, без който не може.",задължителен.,exact
обиждам,verb,"причинявам, нанасям обида, оскърбление на някого с постъпките или с думите си, като предизвиквам у него възмущение, негодувание.",наранявам някой психически.,narrower
обиждам,verb,наранявам чувствата на някого.,наранявам някой психически.,exact
обиколка,noun,"минаване около нещо, обхождане на различни места.",минаване около нещо.,broader
обиколка,noun,"дължина на линията, която опасва отвън човешкото тяло.","дължина на линия, която опасва тяло отвън.",narrower
обиколка,noun,"дължината на линията, която опасва едно тяло; периметър.","дължина на линия, която опасва тяло отвън.",exact
обич,noun,чувство на близост към човек или организация.,"чувство на симпатия, предпочитание и/или привързаност на един индивид към друг или към всякакъв друг обект.",narrower
обич,noun,"връзка между двама души, които изпитват силна привързаност и влечение един към друг.","чувство на симпатия, предпочитание и/или привързаност на един индивид към друг или към всякакъв друг обект.",related
облагородявам,verb,"отглеждам диви растения, като ги приспособявам, превръщам в културни.","подобрявам порода, сорт или качество на нещо.",narrower
облагородявам,verb,"правя благороден, духовно извисен.",издигам в морално отношение.,exact
огледало,noun,"амалгамирано стъкло или полирана гладка повърхност, която отразява точно и ясно предметите и нещата, поставени пред него.","предмет, с висока светлоотразителна способност, в който могат да бъдат предмети, поставени пред него. обикновено се прави от стъкло и сребристо покритие от долната страна.",exact
огледало,noun,"гладка повърхнина, която отразява изцяло или отчасти падналата върху нея светлина, без да я разсейва значително.","предмет, с висока светлоотразителна способност, в който могат да бъдат предмети, поставени пред него. обикновено се прави от стъкло и сребристо покритие от долната страна.",broader
огледало,noun,"предмет или факт, по който можем да съдим за същността на явленията.","нещо, по което може да се направи преценка за друго нещо.",exact
одеяло,noun,"нещо (одеяло, юрган и под.), което служи за завиване, когато човек лежи, спи или си почива.","голямо правоъгълно парче от вълнена, памучна или др. тъкан, служещо за завиване при сън; завивка.",exact
опитност,noun,подготвеност на някого в дадена област.,"добит практически опит, знания, компетенции и умения в различни области на науката, изкуството, обществения и личен живот, бизнеса и комуникация с хора.",exact
опитност,noun,"качество на човек, който е много добре подготвен, много добре осведомен, с умения в някакава област.","добит практически опит, знания, компетенции и умения в различни области на науката, изкуството, обществения и личен живот, бизнеса и комуникация с хора.",related
опитност,noun,"способност да се върши нещо, основана на знание, опит и голяма сръчност.","добит практически опит, знания, компетенции и умения в различни области на науката, изкуството, обществения и личен живот, бизнеса и комуникация с хора.",related
опитност,noun,"способност да се върши нещо, основана на практически опит и познания.","добит практически опит, знания, компетенции и умения в различни области на науката, изкуството, обществения и личен живот, бизнеса и комуникация с хора.",related
опровергавам,verb,"отхвърлям истинността на нещо, доказвам, че дадено твърдение е невярно.","доказвам, че дадено твърдение или допускане не е вярно.",exact
орис,noun,"в митологическите представи - сила (воля на божество, провидение и др.), която предопределя всичко в живота на хората.","съдба, предопределение.",exact
орис,noun,"обстоятелства, които определят това, което се случва в живота на човека.","съдба, предопределение.",related
острие,noun,тънката режеща част на инструмент или оръжие.,"тънката резлива част на нож или друг режещ инструмент; резец, острец.",exact
остров,noun,"земя, част от суша, заградена отвсякъде с вода.","част от суша, която е заобиколена от всички страни с вода.",exact
остров,noun,"нещо, което се отличава от заобикалящата го среда.","нещо, което се отличава от околната среда.",exact
отзив,noun,"кратка критическа статия, която дава оценка за книга, театрално представление, концерт и др.","отзивът е жанр в публицистичната литература и литературната критика. представлява сбито изложение на кратка оценка за художествено или научно произведение, за събитие от културния живот. като публицистичен жанр отзивът се среща преди всичко в периодичния печат, в радиото и телевизията. той има преди всичко осведомителен характер и няма за цел задълбочен анализ. дава кратка положителна или отрицателна оценка.",exact
отивам,verb,движа се в определена посока или с определена цел.,"придвижвам се до място, различно от положението на говорещия (обр: идвам, ела, да дойда).",exact
отивам,verb,движа се в определена посока или с определена цел.,придвижвам се.,related
отсъствие,noun,"положение, когато нещо не е налице, не е на мястото си или не съществува.",липса.,exact
оттенък,noun,"слаба, едва забележима, едва уловима разлика в смисъл, значение и под.","отсянка, нюанс.",narrower
охтика,noun,"опасна заразна хроническа болест, причинена от специфичен бацил, която засяга белите дробове.","белодробна туберколоза, заболяване на белите дробове. симптомите са постоянната кашлица.",exact
падеж,noun,"в граматиката – форма за изменение на име, с която се изразява отношение към другите думи в изречението.","определена граматическа категория, обозначаваща взаимодействието между думите в едно изречение.падежите биват два вида - зависими и независими.зависимите отразяват отношението между различните думи в изречението (родителен, дателен, винителен, творителен, предложен падеж и др.), докато независимите се използват най-често за разказване (именителен падеж) и обръщение (звателен падеж).",exact
падеж,noun,"при менителницата е денят, в който трябва да се плати менителничен ефект.","при финансите падежът е денят, в който трябва да се плати менителничен ефект към менителница.",exact
пазител,noun,"човек, който пази някого или нещо.","това е човек,който се грижи(бди,пази) за нещо.",broader
параметър,noun,"величина, размер, който характеризира основните свойства на предметите и явленията.","величина, размер, който характеризира основните свойства на предметите и явленията.",exact
парче,noun,"малка част от нещо (плат, предмет, храна, земя и др.), която е останала след използването му.","къс, част от нещо.",narrower
парче,noun,изрязано късче или тясна ивица от вестник или списание.,"къс, част от нещо.",narrower
парче,noun,отделна музикална творба.,"мелодия, песен, музикално изпълнение.",exact
парче,noun,"отчупен, отломен къс от нещо цяло.","къс, част от нещо.",narrower
парче,noun,"тънък плосък къс, отрязан от нещо (хляб, хранителен продукт, плод и др.)","къс, част от нещо.",narrower
патетичен,adjective,"страстен, развълнуван, изпълнен с патос.","който е изпълнен с възторг,страст,вълнение,приповдигнатост.",exact
патос,noun,"силна душевна възбуда, предизвикана от изживяване на възторжени чувства, които подтикват към енергично действие.","прочувственост, чувство, въодушевление, увлечение, възторженост, емоция, разчувствуваност, възторг, ентусиазъм, пламенност, трогателност.",narrower
патриотизъм,noun,"чувство за принадлежност към определена нация и нейната култура, на преклонение и любов към собствената страна и своя народ.","изпитване на любов, обич към родината, възхищение от националните постижения, природни и други дадености.",exact
пестник,noun,човешка длан със стиснати към нея пръсти.,длан със свити към нея пръсти за нанасяне на удар.,broader
пипер,noun,зеленчуково растение с кух месест плод.,"вид зеленчук с конусовидна форма, твърдо, но крехко месесто тяло, с високо съдърдание на вода, множество семки с белезникав цвят. узряваа на есен. цвят: зелен,бледо зелен до тъмно червен (в зависимост от сорта и степента на узряване); капия (червен, добре узрял пипер).",exact
пипер,noun,зеленчуково растение с кух месест плод.,в някои краища на страната - чушка (нелютив червен/зелен пипер).,related
пипер,noun,зеленчуково растение с кух месест плод.,"подправка, обикновено с лют вкус.",related
пипер,noun,"градинско зеленчуково растение с кух месест плод - зелена, червена или бяла чушка, която се използва като храна в сурово или обработено състояние.","вид зеленчук с конусовидна форма, твърдо, но крехко месесто тяло, с високо съдърдание на вода, множество семки с белезникав цвят. узряваа на есен. цвят: зелен,бледо зелен до тъмно червен (в зависимост от сорта и степента на узряване); капия (червен, добре узрял пипер).",narrower
пипер,noun,"градинско зеленчуково растение с кух месест плод - зелена, червена или бяла чушка, която се използва като храна в сурово или обработено състояние.",в някои краища на страната - чушка (нелютив червен/зелен пипер).,related
пипер,noun,"градинско зеленчуково растение с кух месест плод - зелена, червена или бяла чушка, която се използва като храна в сурово или обработено състояние.","подправка, обикновено с лют вкус.",related
пипер,noun,"подправка, представляваща прах или дребни люспи, получени чрез смилане или счукване на сушени червени чушки или чушлета.","вид зеленчук с конусовидна форма, твърдо, но крехко месесто тяло, с високо съдърдание на вода, множество семки с белезникав цвят. узряваа на есен. цвят: зелен,бледо зелен до тъмно червен (в зависимост от сорта и степента на узряване); капия (червен, добре узрял пипер).",related
пипер,noun,"подправка, представляваща прах или дребни люспи, получени чрез смилане или счукване на сушени червени чушки или чушлета.","подправка, обикновено с лют вкус.",exact
пир,noun,тържествена гощавка (вечеря или обед) по повод на някое събитие или в чест на някого,"гощавка, банкет.",narrower
питам,verb,"поставям, задавам въпрос, обръщам се към някого с искане да ми обясни или съобщи нещо, което не зная.",задавам въпрос.,exact
питам,verb,"поставям, задавам въпрос, обръщам се към някого с искане да ми обясни или съобщи нещо, което не зная.","искам обяснение за нещо; търся разрешение; търся, искам да науча.",related
пияница,noun,"човек, който пиянства.","човек, който често прекалява с употребата на алкохол.",exact
планер,noun,безмоторен самолет.,"планерът е безмоторен летателен апарат, по-тежък от въздуха, с неподвижни плоскости на крилете, който лети като използва създадената от крилата подемна сила от насрещния въздушен поток.",exact
плесница,noun,удар с длан по лицето.,плесницата още наричана шамар е удар по лицето с цяла длан.,exact
плитък,adjective,на който липсва пространствена дълбочина.,който притежава малка дълбочина.,exact
плитък,adjective,"който е твърде прост, не отразява сложността на нещата.","който е лишен от сериозно съдържание, от дълбочина, задълбоченост.",exact
плоча,noun,тънка плоскост от твърдо вещество.,тънка плоскост от твърдо вещество.,exact
плоча,noun,тънка плоскост от твърдо вещество.,"каменна плоскост, използвана за настилане.",broader
плоча,noun,тънка плоскост от твърдо вещество.,диск от бакелит със звуков запис за възпроизвеждане върху грамофон.,broader
плоча,noun,тънка плоскост от твърдо вещество.,"малка плоскост от черен камък, използвана в миналото за обучение по писане.",broader
плоча,noun,"някогашно учебно помагало — намазана с восък гладка дъска, върху която учениците се учeли да пишат с пръчица със заострен край.",тънка плоскост от твърдо вещество.,narrower
плоча,noun,"някогашно учебно помагало — намазана с восък гладка дъска, върху която учениците се учeли да пишат с пръчица със заострен край.","малка плоскост от черен камък, използвана в миналото за обучение по писане.",exact
плоча,noun,"аналогов носител на информация, най-често изработен от поливинилхлорид, който се използва за репродуциране на звук от грамофон.",тънка плоскост от твърдо вещество.,narrower
плоча,noun,"аналогов носител на информация, най-често изработен от поливинилхлорид, който се използва за репродуциране на звук от грамофон.",диск от бакелит със звуков запис за възпроизвеждане върху грамофон.,exact
по-късно,adverb,"после, след това, по-късно.","значението на израза е действие, което притежава неясен характер и ще бъде осъществено в неопределен бъдещ интервал от време.",related
по-късно,adverb,след определен момент.,"значението на израза е действие, което притежава неясен характер и ще бъде осъществено в неопределен бъдещ интервал от време.",related
под,noun,"долна хоризонтална част на помещение, обикновено с някаква настилка, покритие, по което се ходи.","долна хоризонтална част на стая, по която се ходи и на която стоят мебелите.",exact
под,noun,"за посочване, че нещо се намира по-ниско спрямо нещо друго.",за по-ниско положение на нещо по отношение на друго нещо.,exact
под,noun,"за посочване, че нещо се намира по-ниско спрямо нещо друго.","около, в непосредствена близост до долната част на нещо.",related
под,noun,"за посочване на обстоятелства на подчиненост, зависимост, ръководство или влияние на някого, на нещо.",за положение на зависимост.,exact
подаяние,noun,"подаяние, което се дава на бедни и нуждаещи се.","подарък, милостиня, която унижава човека.",broader
подаяние,noun,"нещо, което се дава безвъзмездно на някого от състрадание, милост или по други подбуди.","подарък, милостиня, която унижава човека.",broader
подбуда,noun,"събитие, действие, идея, мисъл, дума и под., която предизвиква извършването на нещо, подбужда към работа, дейност, занимание.","причина, която предизвиква определено действие; подтик.",exact
подобаващ,adjective,"който има отношение или връзка с някого или нещо, който е в зависимост от някого или нещо.","съответен, подходящ, отговарящ, респективен, приличен, надлежен, дължим, справедлив, заслужен, съответствуващ, достоен, способен, уместен, удобен.",narrower
подражавам,verb,"повтарям, възпроизвеждам точно чужди действия и постъпки, постъпвам като някой друг, без да стигам до неговата същност.",когато се опитваш да приличаш много на някого и копираш действията му.,narrower
подражавам,verb,опитвам се да направя същото като някой друг; имитирам.,когато се опитваш да приличаш много на някого и копираш действията му.,narrower
подстрекавам,verb,"подтиквам към лошо или незаконно действие; подсторвам, подбуждам.","подбуждам, подучвам, насъсквам, подбутвам, подмушвам, подтиквам, насърчавам, надъхвам, влизам под кожата, пускам фитили, възбуждам, фанатизирам, импулсирам, инспирирам, вдъхновявам, настървявам, придумвам, натоварвам, надумвам, подкокоросвам, тласкам.",narrower
подценявам,verb,"придавам по-малка важност, значимост на някого или нещо от заслужената, реалната му стойност, така че да изглежда незначителен.","отнасям се към нещо несериозно и пренебрежително.не мисля ,че то е важно и от значение.",exact
полемизирам,verb,"споделям, разменям мисли ""за"" или ""против"" някакъв въпрос, тема.","водя научен или литературен спор, водя полемика.",broader
попечител,noun,"лице (или институция), което законно е поело грижата за някого или за нещо.","настойник, опекун, застъпник, протектор, покровител, защитник.",narrower
пор,noun,"питомен вид черен пор - албинос, използван за лов на плъхове и зайци.","дребен хищник с неприятна миризма, putorius foetidus.",related
пораждам,verb,ставам причина да възникне нещо; причинявам.,"действие, което слага начало на нещо; може да се използва за изпитване на нови чувства.",related
пораждам,verb,"ставам причина за възникването, започването на нещо, което има неприятни последици.","действие, което слага начало на нещо; може да се използва за изпитване на нови чувства.",related
пораждам,verb,"ставам причина за нещо, предизвиквам появата или осъществяването на нещо.","действие, което слага начало на нещо; може да се използва за изпитване на нови чувства.",related
