lemma,sense_source,sense_target,semantic_relationship,pos
bokázó," ilyen táncmotívumnak megfelelő zenei fordulat, ill. ilyen zenei fordulatot tartalmazó zenemű", A bokázó táncmozdulatnak megfelelő zenei motívum <a múlt század magyaros zenéjében>.,exact,noun
bolha," emlősökön és madarakon élősködő, 1–8 milliméter nagyságú, oldalirányban lapított testű, nagyokat ugró szárnyatlan vérszívó rovar"," Az emberi testen, valamint kutyán és macskán élősködő, szárnyatlan, nagyokat ugró, apró, barna, vérszívó rovar; csípése kellemetlen viszketést okoz (Pulex irritans)",exact,noun
bolha, az ilyen rovarok fajait magában foglaló rend nevezéktani elnevezéseként," Bolhák: melegvérű állatokon élősködő szárnyatlan rovarok rendje, melyre jellemző, hogy egyedeinek hátsó lábpárja ugró szervvé, szája pedig szúró-szívó szervvé alakult át (Aphaniptera).",exact,noun
bolha," tollszárból készült, nyomásra magasra pattanó játékszer"," Mindkét végén többször behasított madártoll v. csavarszerűen összegöngyölt papírlap mint gyermekjátékszer, mely ha ujjheggyel kemény felülethez nyomják, magasra pattan.",exact,noun
bolha," kisebb méretű, egyik végén meghegyezett fapecket röptető csoportos ügyességi játék, ill. ennek eszköze"," Pasztilla alakú és nagyságú celluloid lapocska, mint gyermekjátékszer, melyet egyik végén egy kissé lenyomva tovább lehet ugratni.",exact,noun
bolha," ütés, csapás", Az emberi testet érő csípős labdaütés,broader,noun
bombázó, bombák ledobására való <harci repülőeszköz>," Olyan, aki, ami bombáz (1–4) vmit, vkiket",narrower,adjective
bombázó, bombák ledobására való harci repülőeszköz, Bombázó repülőgép,exact,noun
borzasztó," iszonyatot, rémületet, félelmet keltő, ill. szenvedést, gyötrelmet okozó"," Borzadást, rémületet keltő; borzalmas",exact,adjective
borzasztó," nagyon nagy (mértékű, fokú), óriási"," Rendkívül nagy, igen nagy; óriási",broader,adjective
borzasztó," nagyon nagy (mértékű, fokú), óriási"," (határozóraggal határozószó-szerűen) Borzasztóan: rendkívüli mértékben, igen-igen nagyon",broader,adjective
borzasztó," irtó, rendkívül","  <Fokozás kifejezésére, melléknév, határozatlan számnév és határozó előtt, rendsz. érzelmileg színezett beszédben.> Nagyon-nagyon, igen-igen, rendkívül; szörnyen; szörnyű, rettentő",exact,particle
borzasztó," <megbotránkozás, bosszúság kif-ére is:> kellemetlen, felháborító, kétségbeejtő(en rossz) <jelenség, helyzet stb.>", <Megbotránkozás kifejezésére.>,exact,adjective
boszorkánymester," <a népi hiedelemben és a középkori, kora újkori (vallásos) felfogásban:> boszorkánynak tartott, titokzatos erőket megidéző, varázsló képességekkel rendelkező férfi"," <A babona szerint> férfi boszorkány, aki titokzatos földalatti erőket tud felidézni",broader,noun
boszorkánymester," <a népi hiedelemben és a középkori, kora újkori (vallásos) felfogásban:> boszorkánynak tartott, titokzatos erőket megidéző, varázsló képességekkel rendelkező férfi"," <A babona szerint> varázsló, varázslással foglalkozó férfi",broader,noun
boszorkánymester, (vmely tevékenységben) szemfényvesztő ügyességű művész," Bűvész, szemfényvesztő",related,noun
bosszúálló," vmely bosszút végrehajtó, ill. bosszúállásra kész, képes v. arra hajló <személy, csoport>"," Olyan <személy v. csoport>, akinek, amelynek olyan a természete, hogy sérelmét – nem felejtve – igyekszik erős eszközökkel megtorolni",exact,adjective
bosszúálló," bosszúállásra indító, késztető <érzelem, indulat>", Ilyen személyre jellemző,narrower,adjective
bosszúálló," megtorlásra, bosszúállásra irányuló <terv, tevékenység stb.>"," Bosszúállással kapcs., erre irányuló",narrower,adjective
bosszúálló," megtorlás, bosszúállás, ill. büntetés végrehajtásának eszközéül szolgáló <kéz, fegyver, törvény>"," A bosszú végrehajtására alkalmas, haszn. <eszköz>",exact,adjective
bosszúálló," vmely megtorló tettet, tevékenységet végrehajtó személy", Bosszúálló személy.,exact,noun
bronzszín," a bronz színéhez hasonló, (fényes) barnásvörös szín, ill. vmely dolog ilyen színe"," A bronzéhoz hasonló, fényes, meleg barna szín",exact,noun
bronzszín," bronzszínű <árnyalat>, ill. ilyen színű <dolog>", Bronzszínű,exact,adjective
bugyi," <a 19. század elejétől a 20. század első feléig:> hosszú, bő v. buggyos, ill. <a 20. század második felétől:> testre simuló, a comb felső részéig v. a fölé érő nadrágféle női v. gyermekalsóneműbugyogó", Női v. gyermek- (alsó)nadrág.,exact,noun
bujakór," nemi érintkezéssel terjedő fertőző betegség, kül. a Treponema pallidum nevű baktérium okozta vérbaj, szifilisz"," Szifilisz, vérbaj",exact,noun
bulvár," <nagyobb városban:> rendsz. vmely városrészt ív alakban körülölelő széles, hosszabb körút, ill. (vmely központi térből kiinduló) hosszú, egyenes, gyakr. fákkal szegélyezett sugárút", Körút,broader,noun
bulvár," <nagyobb városban:> rendsz. vmely városrészt ív alakban körülölelő széles, hosszabb körút, ill. (vmely központi térből kiinduló) hosszú, egyenes, gyakr. fákkal szegélyezett sugárút"," Széles, fásított nagyvárosi út.",broader,noun
bumm," robbanás, lövés, mennydörgés erős, tompa hangjának utánzására"," <Robbanás hangjának, ágyúszónak utánzására.>",exact,interjection
bumm," esés, üt(köz)és (hangjának) érzékeltetésére", <Erős ütés v. ütődés tompa hangjának utánzására.>,broader,interjection
bumm," esés, üt(köz)és (hangjának) érzékeltetésére", <Esés tompa hangjának utánzására.>,broader,interjection
burgonyabogár," az amerikai kontinensről Európába a 19. században behurcolt, jellegzetesen domború testű, barnássárga színű, a burgonya zöld részeit pusztító levélbogár, amelynek szárnyfedőin öt-öt hosszanti fekete sáv húzódik végig, ill. e bogarak faja<tr>Leptinotarsa decemlineata</tr>kolorádóbogárkrumplibogár"," Erősen domború hátú, sárga v. vörösessárga színű, tíz hosszanti fekete sávval tarkázott, különösen a burgonyában nagy kárt tevő bogár (Leptinotarsa decemlineata); kolorádóbogár.",exact,noun
bürokrácia," az államnak mint intézményrendszernek a közigazgatás, államigazgatás feladatait ellátó, hierarchikus felépítésű, szigorúan szabályozott, bürokraták által működtetett része, ritk. az ebben dolgozó hivatalnokok összessége, ill. olyan hatalmi berendezkedés, amelyben a hatalom ezen a területen összpontosul", Az állam v. közületek igazgatási szerveinek hálózata; hivatali gépezet. Igénybe vették a bürokrácia egész szervezetét.,exact,noun
bürokrácia," az államigazgatás vmely területéhez v. vmely egyéb szervezethez, szakterülethez tartozó hivatali gépezet(ben), apparátus(ban dolgozók összessége)"," Az állami és közületi tisztviselők összessége; hivatalnoki kar, intézmény",exact,noun
bürokrácia," formaságok és merev szabályok szerint, rendsz. feleslegesen nagy apparátussal történő, túlzottan mechanikus(, az ügyfelekkel szemben közömbös, személytelen) ügyintézés(i), igazgatás(i mód, rend)"," A hivatali szervek károsan túltengő hatalma, uralkodó szerepe, és ennek egészségtelen hatása az államgépezet működésére; hivatal(nok)uralom",broader,noun
bürokrácia," formaságok és merev szabályok szerint, rendsz. feleslegesen nagy apparátussal történő, túlzottan mechanikus(, az ügyfelekkel szemben közömbös, személytelen) ügyintézés(i), igazgatás(i mód, rend)"," <Vmely hivatalban, intézményben, szervezetben> olyan igazgatási rendszer, amelyben az ügyintézők v. irányítók vélt kiváltságos helyzetükbe gőgösen elzárkózva, lélektelenül, a külsőségekhez, a törvénynek csak betűihez ragaszkodva, az élettől idegenül és a nép igényeitől elszakadva intézik az ügyeket; bürokratizmus.",broader,noun
bürokrácia," formaságok és merev szabályok szerint, rendsz. feleslegesen nagy apparátussal történő, túlzottan mechanikus(, az ügyfelekkel szemben közömbös, személytelen) ügyintézés(i), igazgatás(i mód, rend)"," Az ebből a szellemből eredő, a hivatali formaságokhoz mereven ragaszkodó lélektelen, gépies, kicsinyeskedő, hosszadalmas és nehézkes ügyintézési, igazgatási mód(szer), hivatali szellem; bürokratizmus",broader,noun
cédula," Rövidebb szöveg feljegyzésére való, rendsz. téglalap alakú kisebb papírlap, ill. azon levő szöveg"," (Többnyire téglalap alakú) kisebb papírlap, amelyre alkalmi feljegyzéseket szoktak írni",broader,noun
cédula," alkalmi feljegyzést tartalmazó v. annak rögzítésére való papírlap, cetli"," Feljegyzést, főként tudományos munkához adatot tartalmazó, rendsz. téglalap alakú kisebb papírlap v. ritkábban kartonlap",narrower,noun
cédula," egy lapnyi rövid, hivatalos iratot v. vmilyen hivatalos jelzést tartalmazó papírlap v. (kitöltött) kis űrlap"," Egy lapnyi rövid hivatalos irat, <kitöltött> kis űrlap",exact,noun
cédula," vmit népszerűsítő, kihirdető, reklámozó stb., kis alakú, rendsz. nyomtatott papírlap, ill. azon levő szöveg"," Kis alakú, rendsz. nyomtatott papírlap, címke; számolócédula, reklámcédula",narrower,noun
cédula," vmit népszerűsítő, kihirdető, reklámozó stb., kis alakú, rendsz. nyomtatott papírlap, ill. azon levő szöveg", Az ilyen papírlapra írt szöveg,broader,noun
cigánykodik," tolakodó módon (rimánkodva), ill. ravaszkodva, hosszas alkudozással igyekszik vmit elérni, megkapni, megszerezni"," Ravaszkodva hízeleg, rimánkodik, kunyerál, hogy vmit elérhessen",exact,verb
cigánykodik," tolakodó módon (rimánkodva), ill. ravaszkodva, hosszas alkudozással igyekszik vmit elérni, megkapni, megszerezni"," Hazudozva, ravaszkodva alkudozik, igyekszik a másikat rászedni",broader,verb
cigánykodik," hazud(oz)ik, színlel, ill. ilyen módon igyekszik az igazságot leplezni", Az igazságot ravaszul igyekszik szavaival leplezni,exact,verb
cigánykodik," hazud(oz)ik, színlel, ill. ilyen módon igyekszik az igazságot leplezni", Hazudozik,broader,verb
cini-cini," hegedű, es. egér hangjának utánzására", <A hegedű hangjának utánzására.>,broader,interjection
cini-cini," hegedű, es. egér hangjának utánzására", <Az egér hangjának utánzására.>,broader,interjection
csatlakozás," a csatlakozik igével kifejezett cselekvés, történés"," Általában a csatlakozik igével kifejezett cselekvés, magatartás, folyamat, ill. állapot.",exact,noun
csatlakozás," Az a hely, ahol vmi csatlakozik, kapcsolódik vmihez."," Az a hely, ahol vmi csatlakozik (4) vmihez, érintkezik vele",exact,noun
csatlakozás," vezetéket vmihez csatlakoztató eszköz, szerkezet"," Az az eszköz, szerkezet, amelynek segítségével vmi vmihez csatlakozik (4).",exact,noun
csatlakozás," vezetéken az a hely, ahol egy másik vezeték hozzácsatlakozik"," <Kül. a nemzetközi forgalomban az országhatáron> két távbeszélő- v. távíróvonal kapcsolódása; csatlakozási állomás, pont",broader,noun
csatlakozás," menetrend szerinti v. egyéb rendszeres járatról egy másik járatra való átszállási, kapcsolódási lehetőség, ill. ilyen lehetőséget biztosító járat"," A csatlakozik (5) igével kifejezett történés, ill. állapot; vmely vonat-, autóbusz-, hajó-, repülőjáratnak egy másikhoz mintegy folytatásként (átszállási lehetőséggel) való kapcsolódása menetrendi szempontból",broader,noun
csatlakozás," menetrend szerinti v. egyéb rendszeres járatról egy másik járatra való átszállási, kapcsolódási lehetőség, ill. ilyen lehetőséget biztosító járat"," Vmely vonat-, autóbusz-, hajó-, repülőjárathoz (közvetlenül v. rövid időn belül) csatlakozó már járat",broader,noun
csatlakozás," az a hely, ill. állomás, ahol két v. több vasútvonal v. út találkozik, egyesül"," Két v. több vasútvonal találkozása, egyesülése, ill. ennek helye; csatlakozó állomás.",exact,noun
csihi-puhi," verés, ütés, ill. verekedés (hangjának utánzására és) érzékeltetésére"," <Főleg személyre, állatra irányuló verés, ütlegelés kifejezésére, a verés zajának érzékeltetésére.>",exact,interjection
csihi-puhi," verés, ütés, ill. verekedés (hangjának utánzására és) érzékeltetésére"," <Annak a közlésnek bevezetésére, hogy vki vmely kemény tárggyal, eszközzel ver vmit.>",related,interjection
csihi-puhi," emberre v. állatra irányuló verés, ütlegelés, ill. emberek közötti verekedés (zaja, lármája)"," Főleg személyre, állatra irányuló verés, ütlegelés",broader,noun
csihi-puhi," emberre v. állatra irányuló verés, ütlegelés, ill. emberek közötti verekedés (zaja, lármája)"," Kisebb ellenséges erők összecsapásával járó harc, verekedés",related,noun
csihi-puhi," emberre v. állatra irányuló verés, ütlegelés, ill. emberek közötti verekedés (zaja, lármája)"," Ilyen verés, ütlegelés zaja",broader,noun
dekagramm, <a tömeg mértékegységeként:> egyszázad kilogramm," Tíz gramm, a kilogramm századrésze (rövidítve: dkg).",exact,noun
dekagramm," vhány ilyen egységnyi <tömeg>, ill. vhány ilyen egységnyi tömegű <dolog>",  Ilyen súlyú,exact,noun
dekagramm, vhány ilyen egységnyi tömeg, Ekkora mennyiség vmiből,exact,noun
egészséges," olyan <ember v. állat>, akinek v. amelynek az életműködése zavartalan, aki v. amely nem szenved betegség(ek)ben", Jó egészségben levő,exact,adjective
egészséges," megfelelően működő, ill. ép, nem sérült <szerv(ezet), test(rész) stb.>"," Olyan, ami a szervezetben megfelelően betölti rendeltetését; nem beteg",exact,adjective
egészséges," a jó egészségben levő emberre v. állatra jellemző, rá valló, hozzá tartozó <állapot, folyamat stb.>, ill. olyan <időszak>, amelyre ilyen állapot jellemző"," Egészséges (1) emberre, szervezetre jellemző, tőle származó, vele kapcs.",narrower,adjective
egészséges," az egészség megőrzéséhez v. betegség(ek) megszüntetéséhez hozzájáruló, ill. az egészségre nem ártalmas <tevékenység, körülmény, étel stb.>"," Olyan, ami az egészségnek nem árt",broader,adjective
egészséges," az egészség megőrzéséhez v. betegség(ek) megszüntetéséhez hozzájáruló, ill. az egészségre nem ártalmas <tevékenység, körülmény, étel stb.>"," Olyan, ami hozzájárul ahhoz, hogy vki megőrizze az egészségét.",broader,adjective
egészséges," kórokozóktól mentes, jól fejlődő <növény(i rész)>, ill. ép, nem hibás, nem romlott <termés, mag stb.>"," Jól fejlődő, jó termést hozó <növény>.",broader,adjective
egészséges," kórokozóktól mentes, jól fejlődő <növény(i rész)>, ill. ép, nem hibás, nem romlott <termés, mag stb.>"," Olyan <termés, gyümölcs>, amelyben nincs romlott, hibás rész",broader,adjective
egészséges," a kívánalmaknak megfelelő, vmilyen célt v. a fejlődést elősegítő <folyamat, gondolat stb.>, ill. megfelelően működő <szervezet, rendszer stb.>"," A kívánalmaknak megfelelő, a célt elősegítő s a fejlődést biztosító; helyénvaló",exact,adjective
egészséges," nagy erejű, erőteljes <nevetés, ütés, csók stb.>"," Jókora nagy, kiadós",exact,adjective
egészséges," zavartalan életműködésű, betegség(ek)ben nem szenvedő ember v. állat", Egészséges ember.,broader,noun
egészséges," vmely cselekvés, megnyilvánulás nagyobb mértékének a kif-ére"," Egy (jó) egészségeset: jókora ütést, vágást",exact,noun
előbb, a szövegkörnyezetben említett (esemény) időpont(já)nál (vmennyi idővel) korábban," <Vmely ismert, szóban forgó v. odaértett időpontnál> korábban",exact,adverb
előbb," időben vkit, vmit, ill. minden(ki)t megelőzően, sorrendileg először"," Két v. több cselekvésből, eseményből álló sorozat első mozzanataként, a következő(ke)t megelőzve",exact,adverb
előbb, a szövegkörnyezetben említett (esemény) időpont(já)nál (vmennyi idővel) korábban, A mostani időpontot megelőző időben; a közeli múltban; nemrég,exact,adverb
előbb," a mostaninál kis idővel korábban, az imént", (rendsz. az névelővel) A mostani időpontot csak nagyon kevéssel megelőzőleg; az imént,exact,adverb
előbb," térben vki, vmi előtt levő, azt (vmekkora távolsággal) megelőző helyen"," <Térbeli egymásutánban> vkit, vmit megelőzve",exact,adverb
előbb," <(fontossági) sorrendben, értékrendben, rangsorban:> az elejéhez közelebbi helyen, az elöl levő hely irányában", <Sorrendben> a szóban forgó személy(ek) v. dolog (dolgok) előtt,exact,adverb
előbb," <(fontossági) sorrendben, értékrendben, rangsorban:> az elejéhez közelebbi helyen, az elöl levő hely irányában"," Rangját, megbecsülését tekintve kedvezőbb helyzetben",broader,adverb
előbb," <(fontossági) sorrendben, értékrendben, rangsorban:> az elejéhez közelebbi helyen, az elöl levő hely irányában"," Előbb való: nagyobb megbecsülést érdemlő; fontosabb, különb",broader,adverb
ablak," <épületen, ajtón, járművön:> a világosság és a levegő bebocsátására szolgáló (fedhető) nyílás, ill. az ennek elzárására való, rendsz. nyitható-csukható szerkezet(, valamint ezek együtt)"," <Épületek, lakóhelyiségek falában> rendsz. üvegezett táblákkal elzárható nyílás a világosság és a friss levegő bebocsátására, ill. a külső, kellemetlen hatások (hideg, meleg, szél, eső, zaj stb.) kizárására",broader,noun
ablak," <épületen, ajtón, járművön:> a világosság és a levegő bebocsátására szolgáló (fedhető) nyílás, ill. az ennek elzárására való, rendsz. nyitható-csukható szerkezet(, valamint ezek együtt)"," Ebbe a nyílásba beépített, fából v. vasból készült szerkezet, amely a falba erősített tokból v. keretből és az ebbe (rendsz. nyithatóan, csukhatóan) behelyezett szárnyakból (III. 3) áll",broader,noun
ablak," <épületen, ajtón, járművön:> a világosság és a levegő bebocsátására szolgáló (fedhető) nyílás, ill. az ennek elzárására való, rendsz. nyitható-csukható szerkezet(, valamint ezek együtt)"," Hasonló rendeltetésű nyílás, ill. szerkezet <vmely helyiség ajtaján v. járművön>",broader,noun
ablak, ablaküveg, Ablaküveg,exact,noun
ablak, a kicenzúrázott szövegrész üresen maradt helye a nyomtatványban," A cenzúrázott szöveg üresen maradt helye <újságban, folyóiratban>",exact,noun
ablak, szabadon hagyott nyílás a kötésen, Szabadon hagyott nyílás <a kötésen>,exact,noun
ablak," kisebb nyílás, rés, lyuk vmin", Szövés közben a hanyag munka miatt keletkezett fonalszakadás nyoma <a szövetben>,broader,noun
anya," az a nő, akinek gyermeke van"," Az a nő, aki gyermeket szült, akinek gyermeke van",exact,noun
anya," várandós nő, terhes asszony"," Áldott állapotban levő, várandós nő, leendő anya",exact,noun
anya, megszólításként v. megnevezésként gyermeke(i) részéről," <gyermek részéről az anya, vő v. meny részéről az anyós megszólításaként v. megnevezéseként>",narrower,noun
anya," női előd, ős"," <Családi, vérségi kapcsolatban> vmelyik női előd",broader,noun
anya," női előd, ős", <Nem közvetlen családi vonalon> távoli női ős,broader,noun
anya," vki mellett szülői, gondviselői szerepet betöltő nő", <Vmilyen szempontból> az anya szerepét betöltő nő,exact,noun
anya," idősebb (rendsz. tiszteletre méltó) nő <olyan vkinek a szempontjából, akinek életkorát tekintve anyja lehetne>"," Idősebb nő <olyan vkinek a szempontjából, aki életkorát tekintve gyermeke lehetne>",exact,noun
anya, szaporításra alkalmas nőstény állat," Szaporításra, tenyésztésre tartott anyaállat",exact,noun
anya," az, amiből vmi ered, származik, születik"," Az, amiből vmi ered, származik, születik",exact,noun
anya," bosszúság kif-ére v. szitkozódásként, ill. szitkozódásban"," <Káromkodásként, ill. káromkodásként haszn. állandó szókapcsolatokban.>",exact,noun
anya, anyacsavar, Anyacsavar,exact,noun
avantgardista," az avantgardizmushoz tartozó, azt követő <irányzat, ill. művész(csoport)>; avantgárd"," Új, gyak. túlzó, szélsőséges formai forradalmat hirdető; a hagyomány(oka)t elvető",narrower,adjective
avantgardista, az avantgardizmust követő művész," Avantgardista művész, író",exact,noun
avar," lehullott, száraz  (fa)levelek összessége, rétege, es. azzal borított terület"," Lehullott, száraz lomb, száraz (fa)levelek tömege, rétege",broader,noun
avar," lábon maradt, le nem kaszált száraz, aszott fű"," Lábon maradt, le nem kaszált száraz, aszott fű",exact,noun
avar," száraz kóró, gizgaz, növényi törmelék"," Száraz kóró, giz-gaz, növényi törmelék",exact,noun
avar," lehullott, száraz  (fa)levelek összessége, rétege, es. azzal borított terület", Avarral borított terület,broader,noun
avar," kiszáradt, aszott <növényzet>, ill. ilyen növényzettel borított <terület>; aszú"," Kiszáradt, kiaszott, száraz <növényzet>; aszú",broader,noun
cipő," a lábfejet beborító, a külső behatásoktól védő, a járást megkönnyítő, felül gyakr. fűzővel v. csattal összekapcsolható, alul talppal (és magasító sarokkal) ellátott, rendsz. bőrből v. más tartós, hajlékony anyagból készült lábbeli"," Főleg bőrből készült lábbeli, melynek talpa, sarka és a boka körül záruló, elöl többnyire nyitott vagy szétnyitható felsőrésze van",exact,noun
cipő," járni még nem tudó kisbabának, kisgyermeknek való, puha anyagból készült, rendsz. kötött lábbeli;babacipő"," Hasonló formájú, de rendsz. nem bőrből készült, sarkatlan lábbeli",narrower,noun
cupringer, háztartási alkalmazottak munkaközvetítője," Helyszerző, cselédközvetítő",exact,noun
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is"," <A számba jövők közül> senki v. semmi más, mint ...; csupán, egyedül",broader,particle
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is"," <Főleg melléknév, határozó előtt, annak kifejezésére, hogy a számba jövő tulajdonságok, állapotok, helyzetek, viszonyítások közül a vele kiemelt(ek)en kívül másfélére nem érvényes az állítás v. a tagadás.>",broader,particle
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is"," <tőszámnév, törtszámnév v. mennyiséget jelentő szó előtt:> nem több(et), mint …",broader,particle
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is"," <Tagadás után következő állításban, mennyiségi megszorítás kifejezésére.>",broader,particle
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is"," <Térbeli v. időbeli határt jelentő határozóval kapcsolatban:> nem tovább, mint …",broader,particle
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is"," <időhatározóval kapcsolatban:> nem korábban, nem előbb, mint …",broader,particle
csak, vminek az okát tudakoló kérdésre adott (udvariatlanul) kitérő feleletként," <A cselekvés, történés okát, célját tudakoló kérdésre adott dacos, indulatos feleletként, főleg gyermekek nyelvében, amikor az okot v. célt nem akarják, ill. nem tudják megmondani.>",broader,interjection
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is"," <Annak kifejezésére, hogy a szóban forgót viszonylag jelentéktelennek, nem különösen kiválónak vagy éppen rossznak tartjuk.>",broader,particle
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is"," számnév v. mennyiséget jelentő más szó, kifejezés előtt:> (bár ez kevés,) nem több v. ne többet, mint (csupán) …",broader,particle
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is"," <Térbeli távolsággal kapcs.:> nem v. ne messzebb, mint",broader,particle
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is"," <Időtartammal, időbeli távolsággal kapcs.:> nem v. ne tovább, mint",broader,particle
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is"," <Annak kifejezésére, hogy vmely múltbeli esemény idejét a jelenhez közelinek tartjuk.>",broader,particle
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is"," <Kisebb jelentőségű cselekvés körülírásában, főleg olyankor, ha súlyos következményével állítjuk szembe.>",broader,particle
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is", <Fokozó értékű tagadás nyomósítására:> még csak … se(m),broader,particle
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is"," <Annak kifejezésére, hogy vmit térben v. időben távolinak, nehezen elérhetőnek v. nehezen kivárhatónak tartunk.>",broader,particle
csak," annak jelölésére, hogy a mondat állítása a vele kiemelt elem mellett más elemre is igaz"," <A többi hasonlóról nem is szólva, más jelentős tételt nem is számítva> csupán, egyedül, pusztán",broader,particle
csak," annak jelölésére, hogy a mondat állítása a vele kiemelt elem mellett más elemre is igaz"," <Annak kiemelésére, hogy a szóban forgó jelenség, körülmény viszonylag kevésbé jelentős ugyan, de az adott helyzetben mégis figyelemre méltó:> csupán, pusztán",broader,particle
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is"," <Annak kifejezésére, hogy az e szóval kiemelt cselekvésnél v. magatartásnál többet, jelentősebbet v. szükségesebbet várnánk.>",broader,particle
csak," vmely tulajdonság, állapot v. cselekvés, történés csekély mértékének, gyengeségének, ill. vmely tevékenység, folyamat kezdeti szakaszának jelölésében nyomatékosító jelleggel"," <Főleg tartós cselekvést, történést v. állapotot jelentő ige előtt, az ige ismétlésével is, a <Rövid ideig tartó cselekvésre vonatkozólag, mozzanatos és rövid ideig tartó ismétlődő cselekvést jelentő ige előtt, az ismétlődés kifejezésére:> újra meg újra, egyrelyamatosság nyomósítására:> szüntelenül, szakadatlanul, folytonosan, egyre",narrower,particle
csak," az állítm-ban megnevezett cselekvés, történés intenzitásának, erőteljes voltának kif-ére"," <fokozó értelmű főhangsúlyos ige előtt, a fokozó értelem nyomósítására, rendsz. túlzó kifejezésben:> szinte, úgyszólván",broader,particle
csak," az állítm-ban megnevezett cselekvés, történés intenzitásának, erőteljes voltának kif-ére"," <Hasonló helyzetben, következményként kifejezett fokozás nyomósítására:> (hogy) még … is",broader,particle
csak," (érzelmi telítettséggel) annak kifejtése helyett, hogy vmely tulajdonság igen nagy mértékű, ill. ilyen mértékben van jelen"," <Fokozó értelmű következményes mellékmondatban:> anélkül, hogy bármire ideje maradna v. maradt volna; egyszerre hirtelen, azonmód",broader,particle
csak," a várható v. lehetséges egyéb értékekhez képest alacsony érték jelölésére, lefokozó, lekicsinylő jelleggel is", <Kicsinyítés nyomósítására.>,broader,particle
csak," a várható v. lehetséges egyéb értékekhez képest alacsony érték jelölésére, lefokozó, lekicsinylő jelleggel is", <Jelentéktelenség nyomósítására.>,broader,particle
