lemma,pos,sense_source,sense_target,semantic_relationship
küpsis,noun,"väike ja kõva küpsetatud toit, mis on enamasti magus",väike ja hrl kõvemat sorti küpsetis,exact
küsimus,noun,"lause või sõna, millega sa tahad infot saada ja millele ootad vastust","lausung, millele oodatakse vastust",exact
küsimus,noun,probleem,"lahendust, selgitust vajav asi või asjaolu",exact
küünal,noun,"piklik sulavast materjalist ese, mis annab valgust, kui see süüdata","kergesti sulavast põletusainest (nt vaha, steariin) ning tahtsüdamikust valgusallikas",exact
küünarnukk,noun,"käe keskel asuv osa, kust saab kätt liigutada","käsivarre keskel olev liigesekoht, eriti selle nukikujuline osa",exact
küünarnukk,noun,vastav koht varrukal,vastav koht varrukal,exact
küüs,noun,"kõva osa, mis asub sõrme või varba otsas",inimese sõrme või varba lõpplüli selgmist osa kattev plaatjas sarvmoodustis,exact
laad,noun,"eripära või omadused, mis määravad millegi olemuse","olemust määravad omadused, neil põhinev omapära",exact
laadima,verb,"kui sa midagi <b>laed</b>, siis sa varustad seda energia, kütuse või laskemoonaga","laenguga või vajaliku energiaga, kütusega vm varustama",exact
laadima,verb,"kui sa midagi <b>laadid</b>, siis sa paned suure hulga kaupa või muid asju kuhugi, eriti sõidukisse","suuremat kogust mingit kaupa, materjali vms edasitoimetamiseks kuskile (nt laevale, autole või sealt maha) laduma või paigutama",exact
laager,noun,"koht, kuhu noored vaheajal lähevad, et seal koos aega veeta, treenida või midagi õppida","noortele, sportlastele vm inimestele kindlaks ajavahemikuks korraldatud majutus ja ühine tegevus (nt vabaajategevus, huvitegevus, treeningud)",exact
laat,noun,"suur üritus, kus inimesed ja firmad müüvad toiduaineid ja muid enda toodetud asju","kindlas kohas perioodiliselt peetav suur turg, kus korraldatakse ka lõbustusi",exact
labidas,noun,"tööriist, millega saab maad kaevata","pika varre ja laia lameda labaosaga tööriist maa kaevamiseks, ka mitmesuguste ainete tõstmiseks",exact
ladu,noun,"hoone või ruum, kus hoitakse mingit kaupa, enne kui see poodidesse viiakse","hoone, ruum või piiratud territoorium kauba, materjali vm hoidmiseks",exact
laduma,verb,"ühesuguseid asju kuhugi panema, neid üksteise kõrvale või peale asetama","ühesuguseid esemeid või mingit materjali nt ülestikku, kõrvuti, ritta asetama",exact
laekuma,verb,"raha, dokumentide kohta: kuhugi saabuma, kohale jõudma","(andmete, kirjalike materjalide vms kättesaamise, saabumise kohta)",broader
laekuma,verb,"raha, dokumentide kohta: kuhugi saabuma, kohale jõudma",(raha kohta:) kassasse sisse tulema või ülekande kaudu pangakontole jõudma,broader
laen,noun,"raha, mille keegi sulle ajutiselt annab ja mille peab teatud ajaks tagasi maksma","raha, mis on kellelegi kasutada antud ning mis tuleb kokkulepitud ajaks (hrl koos intressidega) tagastada",exact
laenama,verb,ajutiseks kasutuseks võtma või saama (kohustusega pärast tagasi anda),ajutiseks kasutuseks võtma või andma,narrower
laenama,verb,ajutiseks kasutuseks andma (et pärast tagasi saada),ajutiseks kasutuseks võtma või andma,narrower
laenutus,noun,"koht, kus midagi laenutatakse","koht, kus (tasu eest või ilma) midagi ajutiseks kasutuseks antakse",exact
lagi,noun,"toa ülemine osa, kuhu saab näiteks lambi riputada",ruumi ülemine sisepind,exact
lahendus,noun,mingi probleemi või ülesande vastus,"ülesande, mõistatuse vms vastus (ja selle saamise käik)",exact
lahing,noun,relvadega võitlus sõjas,relvakokkupõrge võitlevate poolte vägede vahel,exact
lahja,adjective,"selline, mis sisaldab vähe rasva",(toidu kohta:) vähese või vähendatud rasvasisaldusega,exact
lahja,adjective,"selline, mis sisaldab vähe alkoholi","(jookide, lahuse, sigarettide kohta:) nõrga mõjuga, mitte tugevatoimeline",exact
lahkuma,verb,mingist kohast või kellegi juurest ära minema,"kuskilt, mingist kohast, kellegi juurest ära minema (ajutiselt või lõplikult)",exact
lahkuma,verb,mingis tegevuses osalemist lõpetama,"töösuhet, millegagi tegelemist, mingis kollektiivis osalemist vms lõpetama",exact
lahkuma,verb,surema,(hrl poeetilisemas stiilis:) surema,exact
lahti,adverb,"nii, et sisse- ja väljapääs on vaba",avatud seisundisse või avatud seisundis,exact
lahti,adverb,"asutuse kohta: töötamas, nii et inimesed saavad seal käia ja asju ajada","(asutuse kohta:) tööks, asjaajamiseks, tegutsemiseks avatud või avatuks",exact
lahti,adverb,millegi küljest ära,"haardest või kinnitusest ära, millegi küljest lahku või lahus",exact
lahti tegema,verb,avama,avama,exact
lahti tegema,verb,sisse lülitama,"seadet vms sisse lülitama, tööle panema",exact
lahtine,adjective,"selline, mis on lahti või avatud","selline, mis võimaldab läbipääsu, lahti olev, avatud",exact
lahtine,adjective,"selline, mis katab midagi vähe või osaliselt","(riietusesemete, jalanõudega seoses:) osalt, vähe kattev või varjav",exact
lahtine,adjective,"selline, mida pole veel otsustatud või mis pole veel selgunud","(lõplikult) lahendamata, otsustamata või selgumata",exact
lahus,adverb,"eri kohtades, eemal","(üksteisest, kellestki või millestki) eemal või eraldi",exact
lahutama,verb,"lahku viima, üksteisest eraldama","üksteisest või kellestki, millestki eraldama, lahku ajama või viima",exact
lahutama,verb,abielu lõpetama,"abielu ametlikult lõpetama, abikaasast lahku minema",exact
lahutama,verb,matemaatikas: ühte arvu teise arvu võrra väiksemaks tegema,"üht arvu mingi teise arvu võrra vähendama, vahet leidma, maha arvama",exact
lai,adjective,"selline, mille ühest küljest teise küljeni on pikk vahemaa","ristsuunas, ühest küljest või servast teiseni suhteliselt suure ulatusega",exact
lai,adjective,teatud laiusega,(koos arvuliste suurustega:) teatava laiusega,exact
lai,adjective,suure ulatusega,haardelt ulatuslik,exact
laiali,adverb,ühest kohast eri kohtadesse,"üks ühes, teine teises kohas või üks ühte, teine teise kohta",exact
laiali,adverb,"lahti, avatud","pärani, lahti, (laialt) avatud või avatuks",exact
laiali minema,verb,ühest kohast eri kohtadesse minema,(inimhulga eri suundadesse hajumise kohta),exact
laiali minema,verb,oma tegevust lõpetama,"(organisatsiooni, selle koosseisu, muu inimkoosluse kohta:) tegutsemist, töötamist lõpetama",exact
laiali saatma,verb,ühest kohast eri kohtadesse saatma,"paljudele levitama, eri kohtadesse saatma",exact
laiali saatma,verb,millegi tegevust lõpetama,"mingi organisatsiooni vm koosluse tööd või tegevust lõpetama, töö- või ametikohalt või võimu juurest kõrvaldama",exact
laine,noun,"üks joontest mere pinnal, mis liigub kalda suunas",hrl veekogu pinnal (kaarduva) vallina leviv kõrgema vee riba,exact
laine,noun,perioodide kaupa ilmumine või liikumine,"(üksikjuhtude kogumi, nähtuse, tunde) äkiline ja mööduv ilmumine või levimine",exact
lame,adjective,"ühtlase, tasase pinnaga","tasase pinnaga, kumeruseta, suuremate kõrgenditeta (või süvenditeta)",exact
lammas,noun,"loom, keda inimesed kasvatavad, et liha ja villa saada",paksu karvase villkattega keskmise suurusega sõraline loom,exact
lammutama,verb,(ehitist või selle osi) lõhkuma,"(hoonet, rajatist, masinat) koost ära lahutama, (maha) lõhkuma",exact
lamp,noun,"seade, mis annab valgust (ja mille sees on pirn)",ühest või mitmest valgusallikast ja kuplist vm kattest koosnev valgustusvahend,exact
langema,verb,"(tasemelt) madalamaks, väiksemaks minema","(astme, määra, arvulise suuruse kohta:) vähenema",exact
langema,verb,mingisse olukorda sattuma,mingisse olukorda või millegi meelevalda sattuma,exact
langema,verb,"allapoole liikuma, kukkuma","(oma raskuse mõjul) allapoole, maapinna poole liikuma",exact
langema,verb,"sõjas, võitluses surma saama",tapetuna surma saama (hrl lahingus),exact
langetama,verb,otsuse kohta: tegema,"otsusega seoses väljendab selle sooritust, ärategemist",exact
langetama,verb,midagi vähendama,"(arvulise suuruse kohta:) vähendama, alandama",exact
langetama,verb,allapoole liigutama või kukkuda laskma,maha kukkuda või vajuda laskma,exact
langus,noun,(tasemelt) madalamaks minek,(numbriliselt kajastuv) vähenemine,exact
laps,noun,noor poiss või tüdruk,inimene sündimisest täisealiseks saamiseni,exact
laps,noun,poeg või tütar,"kellegi järglane, poeg või tütar (oma vanemate suhtes)",exact
las,verb,"sõna, mida sa kasutad palve, soovi või sõbraliku käsu esitamisel","esineb leebemat käsku, kohustatust märkivates konstruktsioonides",exact
las,verb,"sõna, mis näitab, et sa võimaldad midagi, oled millegagi nõus",osutab millegi võimaldamisele,exact
laskemoon,noun,"asjad, mida relvast tulistatakse ja mis vigastavad inimesi, näiteks kuulid","tulirelvade laadimiseks vajalik varustus (nt padrunid, kuulid, püssirohi, mürsud)",exact
laskma,verb,"midagi lubama, võimaldama","midagi teha või juhtuda võimaldama, mitte keelama või takistama",exact
laskma,verb,paluma või käskima midagi teha,midagi kellelgi teha paluma või käskima,exact
laskma,verb,tulistama,"tulirelvast kuuli, mürsku vm lendu paiskama või raketiseadmest raketti välja lennutama, ka kuuli või raketiga tabama",exact
laskma,verb,allapoole liigutama,"(kuhugi) langetama, (mingist asendist) allapoole liigutama",exact
laskuma,verb,allapoole liikuma,"allapoole, madalamale (pinnale) liikuma",exact
lastekodu,noun,"asutus, kus elavad lapsed, kelle vanemad on surnud või nende eest ei hoolitse",orbude ja vanemliku hoolitsuseta laste kasvatusasutus,exact
lauamäng,noun,"mäng, mida mängitakse spetsiaalse aluse peal nuppe liigutades","mängulaual mängitav, sageli täringu ja mängunuppudega mäng (nt kabe, „Monopol”)",exact
laud,noun,"mööbliese, mis koosneb plaadist ja jalgadest ning mille peale saab asju panna",hrl rõhtsast plaadist ja ühest või mitmest jalast koosnev mööbliese,exact
laud,noun,"pikk ja lame puust tükk, mida kasutatakse ehitusmaterjalina",palgist lõigatud pikk ja suhteliselt õhuke puitmaterjal (nt ehitamiseks),exact
laul,noun,"muusikaline pala sõnadega, mida lauldakse","see, mida lauldakse, laulmiseks kirjutatud või viisistatud pala",exact
laul,noun,"muusika moodi helid, mida lind teeb",(laulu)lindude iseloomulik meloodiline häälitsemine,exact
laulja,noun,"inimene, kes laulab või kelle töö on laulda",laulmisega tegelev inimene (ka elukutsena),exact
laupäev,noun,nädala 6. päev,"nädala 6. päev, reedele järgnev ja pühapäevale eelnev päev",exact
lausa,adverb,"päris, täiesti","rõhutab millegi täit määra, toob esile ootamatuse nüansi",exact
lause,noun,"rühm sõnu, mis väljendavad näiteks väidet, küsimust või käsku. Lause algab kirjutatud kujul suure tähega ja lõpeb tavaliselt punktiga","keelelise suhtluse põhiüksus, mis väljendab terviklikku sõnumit (väidet, küsimust, käsku, soovi vms)",exact
lava,noun,"kõrgem pind teatris või mujal, mille peal näitlejad, tantsijad või lauljad esinevad","kõrgendatud põrandapind esinemiseks ja etendusteks, nt teatris",exact
lavastaja,noun,"inimene, kes juhib lavastuse või filmi tegemist",juhtiv teatrilavastuse looja,broader
lavastaja,noun,"inimene, kes juhib lavastuse või filmi tegemist","filmi tegemise loominguline juht, stsenaariumi filmiteostuse looja",broader
lavastama,verb,"mingit teost ette valmistama, et seda publikule esitada","näidendit, ooperit vm etendamiseks ette valmistama, sellest lavaversiooni looma",exact
legend,noun,"jutt mingist (ajaloolisest) sündmusest, nähtusest või isikust, mis ei pruugi tõsi olla","pärimuslik lugu, rahvajutt mingist (ajaloolisest) isikust või sündmusest",exact
legend,noun,väga kuulus inimene,"väga kuulus, omal alal silmapaistev inimene",exact
lehekülg,noun,"näiteks raamatu, päeviku või ajakirja lehe üks külg (lühend lk)","käsikirja, raamatu vm lehe üks külg (ka sellel olev tekst)",exact
lehekülg,noun,kindla aadressiga koht internetis,"veebi osa, mis on arvutiekraanil korraga näha, kodulehekülg vms",exact
leht,noun,õhuke roheline osa taime küljes,"hrl lame roheline taime osa, mis kinnitub varre või oksa külge",exact
leht,noun,"üks puhas või tekstiga paber, ka raamatu sees","hrl ristkülikukujulisse formaati lõigatud paber, paberileht (puhas või tekstiga)",exact
leht,noun,ajaleht,ajaleht,exact
leib,noun,"tume rukkist toit, mida küpsetatakse ahjus","Eestis (ja mujal Põhja-Euroopas) peamiselt rukki-, mujal eeskätt nisujahust küpsetatud toit",broader
leib,noun,"tume rukkist toit, mida küpsetatakse ahjus",toit (üldiselt),broader
lein,noun,"kurbus, mida tuntakse kellegi surma pärast",lähedase vm armastatud inimese surmast tingitud tugev hingeline kannatus,exact
leiutama,verb,midagi täiesti uut välja mõtlema,"midagi uut ning seni tundmatut välja mõtlema (nt masinat, aparaati, meetodit, ravimit)",exact
lemmik,noun,"kellelegi eriti meeldiv inimene, loom, tegevus või muu","kellelegi eriti meeldiv või armas olend, asi, teos vm (teiste, muude hulgast)",exact
lend,noun,sõit lennukil,"õhusõiduki, sellel sõitja sõit õhus",exact
lend,noun,(linnu) liikumine õhus,"lindude, putukate vm olendite õhus lendamine",exact
lendama,verb,õhus edasi liikuma,õhus edasi liikuma,exact
lendama,verb,kiiresti liikuma,"(kiire liikumise või edenemise, aja kiire möödumise kohta)",exact
lennujaam,noun,"koht, kust lennukid väljuvad ja kuhu nad saabuvad","lennukite väljasaatmiseks, vastuvõtmiseks ja hoolduseks ning sõitjate teenindamiseks vajalike rajatiste ja hoonete kompleks",exact
leppima,verb,millegagi rahul olema,"midagi või kedagi küllalt heaks, kõlblikuks või piisavaks pidama, nõudmata paremat või enamat",exact
leppima,verb,kellegagi tüli lõpetama või üksteise vastu enam mitte viha tundma,"riidu, tülitsemist, vaenujalal olemist lõpetama",exact
lesk,noun,"inimene, kelle abikaasa on surnud",surma tõttu abikaasa kaotanud ja üksikuks jäänud inimene,exact
levi,noun,"telefoni, raadio või televisiooni signaalid õhus","raadiolainete, digitaalsignaalide vms edasikandumine ruumis, andmete, saadete vms edastus",exact
levik,noun,"see, kui miski jõuab üha suuremale alale või suurema hulga inimesteni","levimine, kandumine üha suuremale alale või suurema hulga inimesteni, ka levimise ulatus",exact
liblikas,noun,"putukas, kellel on suured värvilised tiivad","peamiselt nektarist toituv putukas, kellel on kaks paari väikeste värviliste soomustega kaetud tiibu",exact
ligi tõmbama,verb,kohale või enda juurde meelitama,"(huvi tekitades, kutsuvalt mõjudes) enda poole, kohale meelitama",exact
liha,noun,"looma või linnu osa, mida inimesed söövad","looma või linnu keha pehme, luid ümbritsev osa, hrl toiduna",exact
lihtne,adjective,"selline, mida ei ole raske teha, mõista või lahendada","ehituselt, vormilt, olemuselt keerukuseta",exact
lihtne,adjective,"ilma eriliste oskuste või omadusteta, tavaline","tavaline, ilma eriliste oskuste või omadusteta",exact
lihtsalt,adverb,"nii, et ei ole keeruline või raske","raskusteta, vaeva nägemata",exact
lihtsalt,adverb,"näitab, et millelgi pole muud põhjust kui see, mida nimetatakse","(muid võimalusi välistavalt:) ainult, ei muud kui",exact
liialdama,verb,midagi (näiteks mingit jooki või toiduainet) liiga palju kasutama,"midagi liiga palju, mõõdukuse piire ületades kasutama",exact
liialdama,verb,"midagi suuremaks, halvemaks või paremaks mõtlema, kui see tegelikult on","midagi suurema, parema või halvemana esitama või kujutlema, kui see tegelikult on",exact
liiga,adverb,"rohkem kui vaja või kasulik on, üle normi, liialt","üle tavalise või aruka määra, rohkem kui vaja või kasulik, üle mõõdukuse piiride",exact
liiga tegema,verb,"kellegi suhtes ebaõiglaselt, halvasti käituma","kiusama, ahistama",exact
liigutama,verb,kehaosa või keha asendit muutma,(enda või millegi) asendit või asukohta muutma,exact
liigutus,noun,kehaosa või keha asendi muutmine,keha või kehaosa ühekordne liigutamine,exact
liik,noun,"rühm asju või nähtusi, mis kuuluvad mingite omaduste põhjal kokku","toodete, nähtuste vms rühm, millel on sarnane valmistamisviis, sarnased omadused või tunnused ning mis eristub sel viisil teistest rühmadest",exact
liik,noun,bioloogias: teatud rühm taimi või loomi,"(elusa looduse süstemaatikas:) loomade, taimede vm organismide rühm, kes on pärilikult sarnased ning looduslikult, geneetiliselt eristunud",exact
liiklus,noun,sõidukite ja jalakäijate liikumine neile selleks ettenähtud kohas,autode ja muude sõidukite sihipärane liikumine neile selleks määratud kohas,exact
liin,noun,"kindel marsruut, millel toimub pidev liiklus kahe koha vahel","maa-, vee- või õhutee, mida mööda toimub korrapärane liiklus kahe koha vahel",exact
liin,noun,"juhe, mida mööda miski liigub, näiteks elekter","kestvalt kasutatav edastusrada kahe või mitme punkti vahel (nt elektri-, side- või tootmisliin)",exact
liitma,verb,"ühendama, osadest kokku panema","millelegi juurde panema, lisama, üheks tervikuks koondama",exact
liitma,verb,matemaatikas: ühte arvu teise võrra suuremaks tegema,"summat leidma, kokku arvutama",exact
liitrine,adjective,"selline, mille sisse mahub üks liiter",mahuga üks liiter,exact
liitrine,adjective,"selline, kuhu mahub teatud arv liitreid",mahuga teatav arv liitreid,exact
liiv,noun,"looduslik aine, mis katab maad näiteks rannas ja kõrbes","looduslik peeneteraline (kollakas) aine, mis katab maad nt randades ja kõrbetes",exact
limonaad,noun,magus mullidega jook,magus gaseeritud karastusjook,exact
linn,noun,"koht, kus on palju elamuid, poode ja teisi hooneid","suur tihedalt asustatud ja hrl kompaktse hoonestusega asula, mis on ümbruskonna majandus- ja kultuurielu keskus",exact
linn,noun,kesklinn,"kesklinn, eriti vastandatuna äärelinnale, kodule, töökohale",exact
lint,noun,lai ja õhuke pael,lai õhuke pael (mitmesuguseks otstarbeks),exact
lipp,noun,"(pika) pulga külge kinnitatud riidest ese, mille peal on muster ja värvid, mis esindavad mingit riiki või organisatsiooni","riigi, rahvuse, organisatsiooni vm ühenduse, kõrge ametiisiku vms sümboliks olev hrl varda külge kinnitatud kindla kuju, pikkuse ja laiuse suhte, värvide ning kujundi(te)ga riidetükk",exact
lipp,noun,"pulga otsa kinnitatud riidest ese, mida kasutatakse mingi signaali andmiseks","leppelise või suvalise värvuse, kuju ja suurusega riidetükk tähisena või signaliseerimisvahendina",exact
lisa,noun,"miski, mis täiendab või suurendab millegi kogust või hulka","täiendus olemasolevale, see, mis suurendab juba olemasolevat kogust, määra või hulka",exact
lisa,noun,raamatu või dokumendi täiendav osa,"dokumendi või teose täiendav osa (nt kaardid ja skeemid väljaande lõpus, kleebistena või eraldi kaasandena)",exact
lisama,verb,midagi millelegi juurde panema,(mingit ainet või täiendavat osa) juurde panema,exact
lisama,verb,midagi täienduseks kirjutama või ütlema,täiendavalt midagi ütlema või kirjas väljendama,exact
lisama,verb,midagi suurendama,"(omaduse vms määra, hulga kohta:) suurendama",exact
loeng,noun,"suuline ettekanne, mille eesmärk on kuulajaid harida",hrl kindla kestusega õpetav või teavet andev suuline ettekanne,exact
lokkis,adjective,"juuste kohta: mitte sirged, laine moodi",laines või ruljalt kõveras,exact
loll,adjective,väga rumal,rumal ja taipamatu,exact
loll,adjective,väga rumal inimene,selline inimene,exact
loodus,noun,"kõik, mis on maailmas olemas ja pole inimese loodud, näiteks metsad, mäed ja mered koos neis leiduvaga","meid ümbritsev maailm, eriti taimed, loomad ja maastik (vastandatuna inimese loodule)",exact
looduslik,adjective,loodusega seotud,"loodusega seotud, looduses esinev, loodusest tulenev või pärinev",exact
loom,noun,"iga elav olend, kes liigutab ja tunneb, aga pole inimene, lind, kala ega putukas","elusolend, kes toitub taimedest vm organismidest ning on (vähemalt mõnes arengujärgus) võimeline liikuma",narrower
loom,noun,"iga elav olend, kes liigutab ja tunneb, ka inimene, lind, kala ja putukas","elusolend, kes toitub taimedest vm organismidest ning on (vähemalt mõnes arengujärgus) võimeline liikuma",narrower
loomulik,adjective,sündides kaasa saadud,"loodusest seatud, looduslikest teguritest johtuv",broader
loomulik,adjective,"asja või nähtuse olemusse kuuluv, normaalne","(asja, nähtuse) olemusse kuuluv, sellest lähtuv või johtuv",broader
lootma,verb,"soovima, et miski toimuks","midagi soovima, selle täideminekut uskuma ja ootama",exact
lootma,verb,"kelleltki abi või toetust ootama, selle saamisega arvestama","kelleltki või millestki abi, tuge uskuma ja ootama",exact
loterii,noun,"mäng, kus sa ostad pileti, mille peal on numbrid, ja kui sinu numbrid valitakse, siis sa võidad raha","õnnemäng, kus esemelise või rahalise võidu annab ostetud loosi või pileti numbri kokkulangemine võidunumbriga",exact
luba,noun,kelleltki saadud suuline või kirjalik nõusolek millegi tegemiseks,kelleltki saadud suuline või kirjalik nõusolek millekski,exact
luba,noun,juhiluba,juhiluba,exact
lubama,verb,millekski nõusolekut andma,"millegi tegemiseks või toimumiseks nõusolekut, luba andma",exact
lubama,verb,millekski lootust andma,"millegi kohta lubadust andma, kinnitama, et miski toimub",exact
lubama,verb,midagi võimaldama,vajalike eelduste või piisava ressursi olemasolul võimaldama,exact
lugeja,noun,"keegi, kes midagi loeb","raamatuid, teatud ajalehte vms regulaarselt lugev inimene",exact
lugema,verb,mingit teksti vaatama ja sellest aru saama,kirjalikku teksti sõnahaaval jälgima ja sõnu ning lauseid tõlgendades selle tähendust tajuma,exact
lugema,verb,arve järjekorras nimetama,"arve järjekorras nimetama või millegi hulka, kogust arvuliselt loendama",exact
lugu,noun,"jutt millegi kohta, mis on päriselt toimunud või välja mõeldud",juhtunud asi või omavahel seotud sündmuste kogum (ka suulises või kirjalikus esituses),exact
lugu,noun,laul või muu muusikaline pala,laul vm muusikapala,exact
lugu,noun,"olukord, asjaolud, asjade seis","olukord, asjade seis",exact
lugupeetud,adjective,"sõna, mida kasutame, kui pöördume kellegi poole viisakalt, näiteks avalikul üritusel või kirjas (lühend lp)",(pöördumissõnana),exact
luik,noun,"suur lind, kellel on pikk kael ja kes elab vees",suur pikakaelaline hrl valge sulestikuga veelind,exact
lumine,adjective,lumega kaetud,"lumega kaetud, lumekihi all või lumega koos olev",exact
lumine,adjective,"selline, kus sajab palju lund","selline, kus (rohkelt) lund sajab ja lumikate on püsiv",exact
läbi,adposition,ühelt poolt sisse ja teiselt poolt välja,"millegi ühest küljest sisse ja teisest välja, ühelt poolt teisele poole",exact
läbi,adposition,(algusest) lõpuni,"millegi algusest lõpuni, kogu ulatuses",narrower
läbi,adposition,kogu teatud perioodi jooksul,"millegi algusest lõpuni, kogu ulatuses",narrower
läbi,adposition,ajaliselt mööda või möödas,ajaliselt mööda või möödas,exact
läbi,adposition,katki,"osutab millegi terviklikkuse katkestamisele, katki minemisele, kulumisele",exact
läbi astuma,verb,korraks kuskil käima,"möödaminnes kuskil käima, kuskil korraks põgusalt viibima",exact
läbi käima,verb,"suhtlema, kokku puutuma","kellegagi suhtlema, aeg-ajalt kokku puutuma",exact
läbi käima,verb,mingis kohas käima,"kuhugi korraks sisse astuma, kuskil möödaminnes, ajutiselt viibima või eksisteerima",exact
läbi laskma,verb,mitte takistama millestki läbi liikumist,läbi- või möödapääsemist võimaldama,exact
läbi otsima,verb,millegi leidmiseks kedagi või midagi põhjalikult uurima,"(seaduslikul alusel) mingit kohta põhjalikult uurima, lootuses midagi või kedagi leida",exact
läbi saama,verb,"kui inimesed <b>saavad</b> omavahel <b>läbi</b>, siis nad on sõbralikes suhetes","kellegagi suhtlemises sobima, (tülitsemata) toime tulema",exact
läbi saama,verb,"kui sa saad näiteks eksamil läbi, siis sa saad selle tehtud",midagi edukalt sooritama,exact
läbi saama,verb,lõppema,"lõppema, lõpuni jõudma",exact
läbi vaatama,verb,"tähelepanelikult, kontrollides vaatama või uurima","midagi (otsivalt, põhjalikult) algusest lõpuni, kogu ulatuses silmitsema, uurima, lehitsema vm",broader
läbi vaatama,verb,"tähelepanelikult, kontrollides vaatama või uurima","arstlikku läbivaatust tegema, tervislikku seisundit uurima",broader
läbima,verb,millestki läbi minema,"kuskilt, millestki läbi minema (liikudes või paiknedes)",exact
läbimõõt,noun,"sirge joon ringi või muu ümmarguse objekti ühelt küljelt teise küljeni, mis läbib selle keskmist punkti","lõik, mis ühendab ringi või kera pinna kahte punkti, läbides ühtlasi ka keskpunkti",exact
läbipaistev,adjective,"selline, millest läbi vaadates on näha, mis on teisel pool","(aine või eseme kohta:) selline, millest läbi vaadates on näha, mis on teisel pool",exact
lähedalt,adverb,(kellestki või millestki) lühikese vahemaa kauguselt,(kellestki või millestki) lühikese vahemaa tagant,exact
lähedalt,adverb,"inimeste vahel olevate suhete kohta: vahetult, palju",lähedaste sugulus- vm tihedate sidemete kaudu,exact
lähedane,adjective,"selline, et on kellegagi heades või tihedates suhetes","(kellegagi tihedates suhetes või suguluses oleva inimese või sooja, südamest tuleva suhte kohta)",narrower
lähedane,adjective,"inimene, kellega on tihedad suhted (eriti sugulane)","(kellegagi tihedates suhetes või suguluses oleva inimese või sooja, südamest tuleva suhte kohta)",narrower
lähedus,noun,lähim ümbrus,lähem ümbrus,exact
lähedus,noun,lähedal olek,lähedal- või lähedane-olek,exact
lähim,adjective,"selline, mis on kõige lähemal",lühima vahemaa taga asuv,exact
lääs,noun,"ilmakaar, kuhu päike loojub","ilmakaar, kuhu loojub päike (põhjast 90° vastupäeva)",exact
lõhe,noun,"teatud roosa lihaga kala, kes elab meredes ja jõgedes",jõgedes kudev maitsva roosa lihaga põhjapoolsete merede siirdekala,broader
lõhe,noun,kitsas piklik tühi koht milleski,"hrl suurem, sügavam pragu milleski (nt pinnases, nahal)",broader
lõhe,noun,suur erinevus kahe rühma vahel,"(ühiskonna kohta:) teatavate inimrühmade vahel olev lahknevus, neid lahutav erinevus",broader
lõhkuma,verb,midagi katki või tükkideks tegema,pikuti pooleks või tükkideks lööma (kirve vm terariistaga),narrower
lõhkuma,verb,kahjustama,pikuti pooleks või tükkideks lööma (kirve vm terariistaga),narrower
lõhn,noun,"aine omadus, mida sa tunned nina kaudu","paljude ainete omadus, mida tunneb nina kaudu (haistmisaistinguna)",exact
lõhnaõli,noun,"vedelik, mida sa oma kehale paned, et sa hästi lõhnaks","hrl lilledest ja vürtsidest saadud eeterlikest õlidest ja lisaainetest valmistatud lõhnav vedelik, mida kasutatakse keha lõhnastamiseks",exact
lõik,noun,lõigatud (õhuke) tükk,mingist toiduainest lõigatud lapik tükk või sektorina eraldatud osa,exact
lõik,noun,millegi (eraldatud) osa,mõtteliselt või tegelikult eraldatud osa,exact
lõik,noun,"teksti osa, mis algab uuelt realt ja sisaldab tavaliselt mitut lauset",taandreaga algav tekstiosa (kuni järgmise taandreani),exact
lõikama,verb,"noa, kääride või muu terava esemega midagi osadeks või katki tegema","millestki lõike, tükke eraldama (terariistaga), nii midagi (vajalikku vormi andes) lühemaks, osadeks tegema",narrower
lõikama,verb,kääridega midagi lühemaks tegema,"millestki lõike, tükke eraldama (terariistaga), nii midagi (vajalikku vormi andes) lühemaks, osadeks tegema",narrower
lõpetama,verb,midagi valmis tegema,midagi valmis või lõpuni tegema,exact
lõplik,adjective,"püsiv, kehtima jääv, mitte enam muutuv","kehtima jääv, mitte enam muudetav või parandatav",exact
lõpp,noun,"aeg, kui miski läbi saab, enam edasi ei kesta","ajaline või ruumiline piir, mis katkestab millegi kestmise või ulatuse, kus miski saab läbi või otsa",narrower
lõpp,noun,"mingi sündmuse, perioodi või tegevuse viimane osa","ajaline või ruumiline piir, mis katkestab millegi kestmise või ulatuse, kus miski saab läbi või otsa",narrower
lõpp,noun,"koht, kus miski lõpeb, enam ei jätku","ajaline või ruumiline piir, mis katkestab millegi kestmise või ulatuse, kus miski saab läbi või otsa",narrower
lõpuks,adverb,kaua kestnud tegevuse või olukorra järel,eelnenu järel või lõpus,exact
lõug,noun,"näo alumine osa, mis asub suu all","näo liikuv alaosa, eriti selle etteulatuv ots",exact
lõug,noun,"enamasti loomade kohta: üks näo kahest luust, mille küljes on hambad","üks kahest suud raamivast teineteise vastu käivast pea osast, kuhu kinnituvad nt hambad (loomadel, inimesel)",exact
lõuna,noun,"ilmakaar, kust päike paistab keskpäeval","ilmakaar, kust päike paistab keskpäeval",exact
lõuna,noun,"päeva keskmine osa, keskpäev","päeva keskmine osa, hrl umbes kell 12",exact
lõuna,noun,"toit, mida süüakse päeva keskel",sel ajal toimuv (päeva peamine) söögikord,exact
